Issue #	Year	Source	Section	Original Citation	
34	1990	http://kolonna.mitin.com/archive/mj34/	поэзия	Андрей ПИСАРЕВСКИЙ. Не говори: "Он болен, он дитя..."	
34	1990	http://kolonna.mitin.com/archive/mj34/	проза	Геннадий КАЦОВ. И ты, Капернаум...	
34	1990	http://kolonna.mitin.com/archive/mj34/	проза	Юрий РОМАНОВ. Рассказы	
34	1990	http://kolonna.mitin.com/archive/mj34/	проза	Андрей ЛЕВКИН. Очерк	
34	1990	http://kolonna.mitin.com/archive/mj34/	проза	Вадим РУДНЕВ. Страсти по Кукушкину	
34	1990	http://kolonna.mitin.com/archive/mj34/	проза	Группа "Психоделикон". Безумие и смерть Владимира Ильича	
34	1990	http://kolonna.mitin.com/archive/mj34/	театр	Анатолий ГУНИЦКИЙ. До самых высот	
34	1990	http://kolonna.mitin.com/archive/mj34/	изыскания	Василий КОНДРАТЬЕВ. Предчувствие эмоционализма (М.А.Кузмин в мире "новой поэзии")	
34	1990	http://kolonna.mitin.com/archive/mj34/	изыскания	Алла МИТРОФАНОВА Диснейленд как "середина" культуры: Небодрийаровская Америка	
34	1990	http://kolonna.mitin.com/archive/mj34/	изыскания	Александр ДУЛЕРАЙН. Эссе о Набокове	
34	1990	http://kolonna.mitin.com/archive/mj34/	изыскания	Олег РАЗУМОВСКИЙ. Тотарт	
34	1990	http://kolonna.mitin.com/archive/mj34/	архив	Пинхос ПОДРАБИНЕК. Страницы жизни, продолжение	
34	1990	http://kolonna.mitin.com/archive/mj34/	из польской антологии	Анджей ВАРХАЛ. Футурологические этюды, перевод с польского А.Базилевского	
34	1990	http://kolonna.mitin.com/archive/mj34/	беседы	Митя ГОРОШЕВСКИЙ: "По сумме причин"	
34	1990	http://kolonna.mitin.com/archive/mj34/	коллекция	Борис ЮХАНАНОВ. Сад. Проект аттракциона-мистерии	
35	1990	http://kolonna.mitin.com/archive/mj35/		Чеслав МИЛОШ. Ад существует. Перевод А.Базилевского	
35	1990	http://kolonna.mitin.com/archive/mj35/	поэзия	Юлия КИСИНА. Посмертные забавы гетмана	
35	1990	http://kolonna.mitin.com/archive/mj35/	поэзия	Валерий АРТАМОНОВ. Щеглов лесной, Щеглов домашний	
35	1990	http://kolonna.mitin.com/archive/mj35/	поэзия	Лариса БЕРЕЗОВЧУК. Любовь как растения, растения как любовь	
35	1990	http://kolonna.mitin.com/archive/mj35/	поэзия	Василий КОНДРАТЬЕВ. Прогулки, по ином Тристане	
35	1990	http://kolonna.mitin.com/archive/mj35/	поэзия	Игорь ЛАПИНСКИЙ. Апология скорости	
35	1990	http://kolonna.mitin.com/archive/mj35/	проза	Дмитрий КОНСТАНТИНОВ, Денис НЕЙМАНД, Александр ПЕТРОВСКИЙ. Камни спаренные, камни одиночные	
35	1990	http://kolonna.mitin.com/archive/mj35/	театр	Андрей ПИСАРЕВСКИЙ. Жизнь Гойко Митича	
35	1990	http://kolonna.mitin.com/archive/mj35/	беседа	Сергей РАДЛОВ. Башня	
35	1990	http://kolonna.mitin.com/archive/mj35/	изыскания	Сергей Ануфриев, Сергей БУГАЕВ АФРИКА. Дональдеструкция	
35	1990	http://kolonna.mitin.com/archive/mj35/	архив	Пинхос ПОДРАБИНЕК. Страницы жизни, продолжение	
35	1990	http://kolonna.mitin.com/archive/mj35/	Россия на Западе	Аркадий ДРАГОМОЩЕНКО. Интервью с Хансом Бьеркегреном	
35	1990	http://kolonna.mitin.com/archive/mj35/	книжное обозрение	Елена ДОЛГИХ. Вестник новой литературы	
35	1990	http://kolonna.mitin.com/archive/mj35/	книжное обозрение	Нина САВЧЕНКОВА. Третья модернизация	
35	1990	http://kolonna.mitin.com/archive/mj35/	редакционная почта	Если пишете Вы...	
35	1990	http://kolonna.mitin.com/archive/mj35/	редакционная почта	Если Вы читаете	
36	1990	http://kolonna.mitin.com/archive/mj36/	стихотворение	Дмитрий ВОЛЧЕК. "В Голландии на веточке суровой..."	
36	1990	http://kolonna.mitin.com/archive/mj36/	проза	Вячеслав БЕЛКОВ. Финикийский хулахуп	
36	1990	http://kolonna.mitin.com/archive/mj36/	проза	Юрий РОМАНОВ. Воллюст	
36	1990	http://kolonna.mitin.com/archive/mj36/	проза	Аркадий ДРАГОМОЩЕНКО. Фосфор	
36	1990	http://kolonna.mitin.com/archive/mj36/	изыскания	Андрей ЛЕВКИН. Чапаев: место рождения - Рига (новое о Г.И.Гурджиеве)	
36	1990	http://kolonna.mitin.com/archive/mj36/	изыскания	Сергей ДОБРОТВОРСКИЙ, Анна МЮЛЛЕР. Чапаев: результаты оказались чудовищными	
36	1990	http://kolonna.mitin.com/archive/mj36/	ad memoriam	Ян РЫБОВИЧ. Стихи и проза. Предисловие, перевод и публикация А.Базилевского	
36	1990	http://kolonna.mitin.com/archive/mj36/	архив	Пинхос ПОДРАБИНЕК. Страницы жизни, продолжение	
36	1990	http://kolonna.mitin.com/archive/mj36/	Россия на Западе	Юлия КИСИНА. Вранье про Англию	
36	1990	http://kolonna.mitin.com/archive/mj36/	Россия на Востоке	Шамшад АБДУЛЛАЕВ. Заметки аутсайдера	
36	1990	http://kolonna.mitin.com/archive/mj36/	Редакционная почта	Андрей Писаревский. Калининград как последний бастион коммунизма в Европе	
36	1990	http://kolonna.mitin.com/archive/mj36/		Митин журнал в 1985-1990 годах	
36	1990	http://kolonna.mitin.com/archive/mj36/		Митин журнал в 1991 году	
37	1991	http://kolonna.mitin.com/archive/mj37/	поэзия	Евгений ВЕНЗЕЛЬ. На исходе первой вспышки неврастении, стихотворения разных лет	
37	1991	http://kolonna.mitin.com/archive/mj37/	поэзия	Валерий АРТАМОНОВ. Три портрета европейского мальчика	
37	1991	http://kolonna.mitin.com/archive/mj37/	поэзия	Василий КОНДРАТЬЕВ. Ценитель пустыни	
37	1991	http://kolonna.mitin.com/archive/mj37/	проза	Вячеслав КУРИЦЫН. Любовь постмодерниста	
37	1991	http://kolonna.mitin.com/archive/mj37/	проза	Александр ЖОЛКОВСКИЙ. На полпути к Тартару	
37	1991	http://kolonna.mitin.com/archive/mj37/	проза	Аркадий ДРАГОМОЩЕНКО. Фосфор, продолжение	
37	1991	http://kolonna.mitin.com/archive/mj37/	изыскания	Материалы конференции "Миф Италии и художественная культура 19-20 векоа" (29.10-2.11.90, Лениннрад)	
37	1991	http://kolonna.mitin.com/archive/mj37/	изыскания	Виктор МАЗИН. Мифы по Италии	
37	1991	http://kolonna.mitin.com/archive/mj37/	изыскания	Екатерина АНДРЕЕВА. Миф итальянской культуры в русском художественном сознании 1900-х годов	
37	1991	http://kolonna.mitin.com/archive/mj37/	изыскания	Екатерина АНДРЕЕВА. Фашистское искусство Италии и национал-социалистическое искусство Германии в советской художественной критике 34-35 гг.	
37	1991	http://kolonna.mitin.com/archive/mj37/	изыскания	Андрей ХЛОБЫСТИН, Алла МИТРОФАНОВА. Заветная дверца Пиноккио	
37	1991	http://kolonna.mitin.com/archive/mj37/	addendum	Андрей ЛЕВКИН. Бродский. Римские элегии	
37	1991	http://kolonna.mitin.com/archive/mj37/	архив	Пинхос ПОДРАБИНЕК. Страницы жизни, продолжение	
37	1991	http://kolonna.mitin.com/archive/mj37/	коллекция	Борис ВИАН. Я приду плюнуть на ваши могилы	
37	1991	http://kolonna.mitin.com/archive/mj37/	Россия на Западе	Михаил ТРОФИМЕНКОВ. "Послушай... ты ходил по гравию?.."	
38	1991	http://kolonna.mitin.com/archive/mj38/	поэзия	Татьяна ЩЕРБИНА. Мюнхен	
38	1991	http://kolonna.mitin.com/archive/mj38/	поэзия	Хамдам ЗАКИРОВ. Жест	
38	1991	http://kolonna.mitin.com/archive/mj38/	проза	Аркадий ДРАГОМОЩЕНКО. Фосфор, окончание	
38	1991	http://kolonna.mitin.com/archive/mj38/	проза	Борис ВИАН. Я приду плюнуть на ваши могилы, окончание	
38	1991	http://kolonna.mitin.com/archive/mj38/	изыскания	Вадим РУДНЕВ. Исторические корни сюжета	
38	1991	http://kolonna.mitin.com/archive/mj38/	изыскания	Нина САВЧЕНКОВА. К феноменологии одного местоимения	
38	1991	http://kolonna.mitin.com/archive/mj38/	коллекция	Михаил КРЕПС. И - и	
38	1991	http://kolonna.mitin.com/archive/mj38/	беседы	Илья БРАЖНИКОВ, Алексей МАНАННИКОВ, Дмитрий КУЗЬМИН. Большой коллективный взгляд на новую литературу, 1991	
38	1991	http://kolonna.mitin.com/archive/mj38/	архив	Пинхос ПОДРАБИНЕК. Страницы жизни, продолжение	
